Date,Close,EPS,PE
2023-04-18,166.4700012,1.52,28.2631581
2023-04-19,167.6300049,1.52,28.4601027
2023-04-20,166.6499939,1.52,28.29371713
2023-04-21,165.0200043,1.52,28.01697865
2023-04-24,165.3300018,1.52,28.06960982
2023-04-25,163.7700043,1.52,27.80475455
2023-04-26,163.7599945,1.52,27.80305509
2023-04-27,168.4100037,1.52,28.59253033
2023-04-28,169.6799927,1.52,28.80814816
2023-05-01,169.5899963,1.52,28.79286865
2023-05-02,168.5399933,1.52,28.61459988
2023-05-03,167.4499969,1.52,28.42954108
2023-05-04,165.7899933,1.52,28.14770684
2023-05-05,173.5700073,1.52,29.46859208
2023-05-08,173.5,1.52,29.45670628
2023-05-09,171.7700043,1.52,29.16298884
2023-05-10,173.5599976,1.52,29.46689262
2023-05-11,173.75,1.52,29.4991511
2023-05-12,172.5700073,1.52,29.29881279
2023-05-15,172.0700073,1.52,29.21392315
2023-05-16,172.0700073,1.52,29.21392315
2023-05-17,172.6900024,1.52,29.31918547
2023-05-18,175.0500031,1.52,29.71986469
2023-05-19,175.1600037,1.52,29.73854052
2023-05-22,174.1999969,1.52,29.57555126
2023-05-23,171.5599976,1.52,29.12733405
2023-05-24,171.8399963,1.52,29.17487204
2023-05-25,172.9900055,1.52,29.37011978
2023-05-26,175.4299927,1.52,29.78437906
2023-05-30,177.3000031,1.52,30.10186809
2023-05-31,177.25,1.52,30.09337861
2023-06-01,180.0899963,1.52,30.57555116
2023-06-02,180.9499969,1.52,30.72156145
2023-06-05,179.5800018,1.52,30.48896466
2023-06-06,179.2100067,1.52,30.42614715
